# Units are Msun
# M_init	ga62	ga63	ga64	ga65	ga66	ga67	ga68	ga69	ga70	ga71	ga72	
8	0	0	0	0	0	0	0	0	0	0	0	
13	8.4003e-60	8.7339e-36	5.6801e-32	1.2816e-13	6.3166e-06	2.4895e-08	1.6333e-12	1.4183e-06	1.0417e-12	1.3048e-06	8.7897e-11	
15	8.8527e-60	1.0524e-29	1.1064e-28	1.1115e-13	3.9522e-06	2.0559e-08	1.4094e-12	1.6253e-06	1.4939e-12	1.6854e-06	2.9438e-11	
20	1.4174e-59	2.0460e-37	1.3747e-29	1.2725e-13	5.4404e-06	2.2043e-08	4.0755e-12	3.6528e-06	1.1152e-12	4.9908e-06	6.0952e-07	
25	1.5348e-59	6.4665e-33	1.8561e-26	1.3440e-13	5.4755e-06	1.3189e-07	6.0056e-10	2.0700e-05	3.4796e-12	1.5476e-05	6.2546e-07	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.7118e-08	0.0000e+00	3.2182e-08	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.7641e-08	0.0000e+00	4.6382e-08	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.2469e-07	0.0000e+00	8.6994e-08	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.8264e-07	0.0000e+00	1.2650e-07	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.9923e-07	0.0000e+00	2.0751e-07	0.0000e+00	
