# Units are Msun
# M_init	s31	s32	s33	s34	s35	s36	s37	
8	0	0	0	0	0	0	0	
13	8.5740e-24	3.0103e-01	8.7335e-04	5.4540e-03	9.6073e-07	3.7459e-07	4.5967e-18	
15	6.9313e-24	4.0297e-01	2.1484e-03	2.0062e-02	3.3958e-06	1.0982e-06	1.2566e-17	
20	5.5398e-28	7.1702e-02	1.0646e-03	1.4140e-02	1.3945e-05	1.4282e-05	1.7127e-18	
25	6.2946e-23	8.2766e-02	1.0170e-03	6.1364e-03	3.8721e-06	3.5103e-06	2.5166e-18	
30	0.0000e+00	9.2725e-04	7.7109e-06	4.4532e-05	5.6387e-21	2.1979e-07	0.0000e+00	
40	0.0000e+00	1.2728e-03	1.2212e-05	6.1563e-05	2.3479e-30	3.0211e-07	0.0000e+00	
60	0.0000e+00	2.1283e-03	3.0508e-05	1.0444e-04	1.1413e-31	5.0747e-07	0.0000e+00	
80	0.0000e+00	3.1448e-03	4.2808e-05	1.5380e-04	8.1280e-32	7.4930e-07	0.0000e+00	
120	0.0000e+00	5.2191e-03	6.8857e-05	2.5490e-04	1.8764e-15	1.2431e-06	0.0000e+00	
