# Units are Msun
# M_init	ge64	ge65	ge66	ge67	ge68	ge69	ge70	ge71	ge72	ge73	ge74	ge75	ge76	ge77	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	4.3933e-44	5.3930e-43	1.2381e-06	5.7794e-15	7.6424e-09	8.5855e-11	2.4662e-06	1.3671e-07	2.8932e-06	8.2419e-07	5.4950e-06	9.5581e-12	1.4833e-08	1.3547e-16	
15	4.1413e-37	3.4854e-39	7.7593e-07	5.0609e-15	5.0897e-09	9.9879e-11	2.9739e-06	7.9593e-08	3.6716e-06	9.5405e-07	6.3500e-06	6.2622e-12	1.6780e-08	2.7227e-15	
20	1.2562e-39	1.4515e-41	1.0666e-06	5.1399e-15	5.3993e-09	1.5973e-10	5.6568e-06	1.2481e-07	7.7318e-06	1.9092e-06	1.3729e-05	4.3535e-09	3.8093e-06	1.0343e-06	
25	1.0320e-34	4.3710e-36	1.0731e-06	7.0167e-15	8.1419e-08	1.8654e-08	3.3602e-05	4.0412e-06	3.9050e-05	1.2446e-05	6.8620e-05	1.9782e-08	2.8159e-06	1.4608e-08	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.7497e-08	9.7710e-21	9.1636e-08	2.6075e-08	1.2409e-07	0.0000e+00	2.6708e-08	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	9.6335e-08	2.6023e-31	1.2782e-07	3.6290e-08	1.7280e-07	0.0000e+00	3.6412e-08	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7560e-07	1.2334e-32	2.1767e-07	6.1369e-08	2.9670e-07	0.0000e+00	5.8970e-08	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.5670e-07	9.8218e-33	3.1941e-07	9.0166e-08	4.3628e-07	0.0000e+00	8.7444e-08	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.2211e-07	5.4528e-15	5.2918e-07	1.4943e-07	7.2130e-07	0.0000e+00	1.4557e-07	0.0000e+00	
