# Units are Msun
# M_init	br75	br76	br77	br78	br79	br80	br81	br82	br83	
8	0	0	0	0	0	0	0	0	0	
13	9.8834e-14	8.3255e-12	2.6582e-11	1.1038e-17	1.0441e-09	1.6854e-15	1.1491e-09	4.9263e-12	2.5477e-12	
15	1.9562e-15	2.8478e-13	4.8857e-12	2.2061e-16	1.2123e-09	2.1527e-14	1.3356e-09	6.7286e-12	4.2247e-12	
20	4.8880e-15	9.3953e-13	1.0930e-11	2.3698e-16	1.5721e-09	3.5565e-14	1.7515e-09	5.8442e-12	1.2725e-12	
25	2.7720e-14	3.9232e-12	3.7070e-11	1.9804e-16	1.9537e-09	3.8495e-14	2.1630e-09	1.2552e-11	1.7772e-12	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4114e-11	0.0000e+00	1.4077e-11	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.5800e-11	0.0000e+00	2.5734e-11	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.9086e-11	0.0000e+00	3.8986e-11	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4331e-10	0.0000e+00	1.4294e-10	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7570e-09	0.0000e+00	1.7524e-09	0.0000e+00	0.0000e+00	
