# Units are Msun
# M_init	ni56	ni58	ni60	ni61	ni62	ni64	ni56	ni57	ni59	ni63	
8	0	0	0	0	0	0	0	0	0	0	
13	9.1300e-02	1.2700e-01	1.6700e-02	1.4100e-03	1.7900e-02	5.8100e-09	9.1300e-02	3.5300e-03	2.7500e-03	2.2000e-12	
15	1.0000e-01	3.0300e-03	2.8700e-03	1.5300e-04	8.4800e-04	2.1600e-16	1.0000e-01	3.2600e-03	2.1400e-04	5.3400e-18	
20	1.0000e-01	1.3100e-03	1.4700e-03	6.5500e-05	3.0100e-04	1.4000e-18	1.0000e-01	1.8800e-03	8.0400e-05	8.8400e-19	
25	1.0000e-01	6.5600e-04	2.3600e-03	9.6400e-05	3.3100e-04	4.3000e-16	1.0000e-01	2.3000e-03	8.5900e-05	1.5800e-18	
30	1.0000e-01	3.3400e-04	1.3700e-04	2.5000e-06	3.7700e-06	2.3200e-15	1.0000e-01	8.0800e-04	4.2700e-06	4.4800e-16	
35	1.0000e-01	3.2400e-04	3.0600e-04	6.2900e-06	7.6600e-06	2.1200e-15	1.0000e-01	1.0200e-03	7.5800e-06	3.8100e-18	
