# Units are Msun
# M_init	rb79	rb80	rb81	rb82	rb83	rb84	rb85	rb86	rb87	rb88	
8	0	0	0	0	0	0	0	0	0	0	
13	1.0128e-18	1.3495e-22	1.3079e-13	1.4476e-13	1.5811e-10	1.4093e-11	1.7411e-07	3.5010e-09	1.1017e-07	2.6973e-15	
15	1.3031e-18	1.2939e-22	3.4661e-13	3.7006e-13	3.5896e-10	3.3574e-11	2.1071e-07	1.0805e-08	1.7911e-07	8.1410e-16	
20	4.1569e-18	2.1783e-22	6.3915e-13	9.7875e-13	1.0619e-09	1.0031e-10	3.7702e-07	4.1044e-08	4.6368e-07	5.0269e-15	
25	6.8620e-17	1.2149e-22	1.2703e-11	8.4212e-12	5.5500e-09	6.0270e-10	6.8067e-07	1.5527e-07	1.2912e-06	4.0665e-15	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.8138e-07	2.2504e-27	1.1852e-07	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.7958e-07	8.5229e-28	1.5989e-07	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.3027e-07	2.9137e-32	2.6590e-07	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.3193e-07	4.4235e-32	3.5284e-07	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.3330e-06	5.9749e-32	5.6673e-07	0.0000e+00	
