# Units are Msun
# M_init	zr90	zr91	zr92	zr93	zr94	zr95	zr96	zr97	
8	0	0	0	0	0	0	0	0	
13	1.5886e-07	3.3826e-08	5.3393e-08	1.4421e-09	5.2903e-08	4.2276e-10	8.4885e-10	1.2594e-11	
15	1.9624e-07	4.0786e-08	6.5171e-08	3.2741e-09	6.2553e-08	1.0092e-09	1.0051e-09	4.9847e-13	
20	3.2448e-07	7.2688e-08	1.1174e-07	1.3521e-08	9.8513e-08	2.4989e-09	4.5608e-09	2.8618e-13	
25	5.6491e-07	1.4544e-07	2.0711e-07	4.9777e-08	1.6518e-07	1.5246e-08	3.3404e-08	4.4820e-11	
30	2.4843e-07	5.4777e-08	8.4649e-08	1.8686e-15	8.7649e-08	2.4804e-28	2.2569e-10	0.0000e+00	
40	3.3513e-07	7.3897e-08	1.1419e-07	4.9745e-13	1.1824e-07	9.3780e-29	3.0092e-10	0.0000e+00	
60	5.5788e-07	1.2312e-07	1.9040e-07	6.6768e-10	1.9633e-07	3.2117e-33	4.5139e-10	0.0000e+00	
80	7.4251e-07	1.6425e-07	2.5461e-07	2.9953e-09	2.6041e-07	4.8762e-33	6.0188e-10	0.0000e+00	
120	1.1941e-06	2.6453e-07	4.1047e-07	6.6180e-09	4.1795e-07	6.5896e-33	9.0279e-10	0.0000e+00	
