# Units are Msun
# M_init	Mn50	Mn51	Mn52	Mn53	Mn54	Mn55	Mn56	Mn57	
8	0	0	0	0	0	0	0	0	
13	0.0e+00	3.7e-08	2.2e-04	1.1e-04	8.0e-08	1.3e-04	3.2e-08	7.0e-19	
15	0.0e+00	6.3e-08	3.0e-04	1.8e-04	1.0e-07	1.5e-04	3.1e-08	5.4e-21	
20	0.0e+00	6.1e-08	3.8e-04	1.9e-04	2.7e-07	2.0e-04	5.0e-08	1.6e-17	
25	0.0e+00	5.8e-08	4.5e-04	2.0e-04	3.0e-07	2.5e-04	5.6e-08	1.7e-17	
30	0.0e+00	7.4e-08	5.0e-04	2.3e-04	5.7e-07	2.8e-04	9.8e-08	1.8e-17	
40	0.0e+00	1.5e-07	1.1e-03	4.6e-04	6.0e-07	3.5e-04	9.3e-08	2.0e-17	
60	0.0e+00	1.9e-07	1.3e-03	5.5e-04	8.4e-07	5.3e-04	1.4e-07	4.6e-17	
80	0.0e+00	2.1e-07	1.3e-03	6.1e-04	1.5e-06	7.1e-04	2.1e-07	2.0e-17	
120	0.0e+00	2.6e-07	1.6e-03	7.8e-04	2.0e-06	1.1e-03	2.1e-07	5.7e-17	
