# Units are Msun
# M_init	Fe52	Fe53	Fe54	Fe55	Fe56	Fe57	Fe58	Fe59	Fe60	Fe61	
8	0	0	0	0	0	0	0	0	0	0	
13	6.6e-04	1.7e-13	5.7e-03	1.2e-04	1.4e-02	3.5e-04	1.1e-04	4.3e-06	1.5e-06	1.5e-16	
15	8.9e-04	2.8e-17	1.2e-02	2.4e-04	1.5e-02	5.1e-04	2.7e-04	5.7e-06	3.8e-06	5.5e-16	
20	1.1e-03	3.1e-14	1.0e-02	2.2e-04	2.1e-02	7.8e-04	6.5e-04	2.3e-05	6.1e-06	7.5e-20	
25	1.3e-03	5.1e-14	9.8e-03	2.2e-04	2.5e-02	1.1e-03	1.3e-03	1.7e-05	9.6e-06	1.8e-16	
30	1.5e-03	3.2e-13	1.4e-02	2.7e-04	2.9e-02	1.4e-03	2.2e-03	2.1e-05	9.4e-06	2.5e-14	
40	3.2e-03	7.9e-13	2.2e-02	5.1e-04	3.8e-02	2.0e-03	3.4e-03	2.0e-04	4.8e-05	2.1e-22	
60	3.7e-03	6.9e-13	2.9e-02	6.1e-04	5.8e-02	3.0e-03	5.4e-03	6.7e-04	2.7e-04	1.8e-20	
80	3.8e-03	1.5e-12	4.0e-02	6.9e-04	7.6e-02	3.7e-03	7.5e-03	1.0e-03	5.9e-04	1.3e-18	
120	4.5e-03	1.7e-12	5.7e-02	9.5e-04	1.2e-01	5.5e-03	1.0e-02	9.4e-04	5.9e-04	1.4e-16	
