# Units are Msun
# M_init	Si27	Si28	Si29	Si30	Si31	Si32	
8	0	0	0	0	0	0	
13	8.0e-17	6.7e-02	1.1e-03	1.9e-03	4.1e-08	2.4e-09	
15	2.4e-24	9.8e-02	1.8e-03	2.5e-03	6.3e-08	6.3e-09	
20	3.7e-17	1.6e-01	3.4e-03	4.9e-03	1.5e-07	2.1e-08	
25	1.2e-17	1.7e-01	4.1e-03	5.8e-03	2.4e-07	2.2e-08	
30	1.5e-16	3.0e-01	6.8e-03	1.1e-02	4.2e-07	2.8e-08	
40	1.3e-16	3.9e-01	9.0e-03	1.2e-02	6.4e-07	1.1e-07	
60	2.4e-17	5.1e-01	1.2e-02	1.7e-02	8.9e-07	1.6e-07	
80	3.7e-19	7.4e-01	2.0e-02	2.9e-02	1.9e-06	2.4e-07	
120	4.9e-22	1.1e+00	3.1e-02	4.5e-02	3.1e-06	5.5e-07	
