1.3	0.0001	2.23077e-11
1.3	0.0003	5.13077e-11
1.3	0.001	1.27692e-10
1.3	0.002	3.50769e-10
1.3	0.003	3.30000e-10
1.3	0.006	3.03077e-10
1.3	0.008	3.94615e-11
1.3	0.01	5.87692e-12
1.3	0.014	0.00000e+00
1.3	0.02	0.00000e+00
1.5	0.0001	5.10000e-11
1.5	0.0003	1.39333e-10
1.5	0.001	3.44000e-10
1.5	0.002	9.46667e-10
1.5	0.003	1.23333e-09
1.5	0.006	1.75333e-09
1.5	0.008	9.60000e-10
1.5	0.01	7.13333e-10
1.5	0.014	2.80667e-10
1.5	0.02	5.03333e-11
2	0.0001	8.30000e-11
2	0.0003	2.21000e-10
2	0.001	9.40000e-10
2	0.002	2.29000e-09
2	0.003	4.01500e-09
2	0.006	5.00000e-09
2	0.008	3.59000e-09
2	0.01	2.75000e-09
2	0.014	1.22500e-09
2	0.02	5.30000e-10
2.5	0.0001	6.76000e-11
2.5	0.0003	1.11600e-10
2.5	0.001	7.08000e-10
2.5	0.002	1.70400e-09
2.5	0.003	3.91200e-09
2.5	0.006	7.40000e-09
2.5	0.008	5.68000e-09
2.5	0.01	3.90800e-09
2.5	0.014	1.92400e-09
2.5	0.02	9.52000e-10
3	0.0001	4.40000e-11
3	0.0003	1.55667e-10
3	0.001	4.23333e-10
3	0.002	9.26667e-10
3	0.003	1.47667e-09
3	0.006	3.53333e-09
3	0.008	3.60000e-09
3	0.01	2.64667e-09
3	0.014	1.63333e-09
3	0.02	8.80000e-10
4	0.0001	2.35750e-11
4	0.0003	4.25000e-11
4	0.001	1.20500e-10
4	0.002	2.37000e-10
4	0.003	3.75000e-10
4	0.006	7.97500e-10
4	0.008	6.12500e-10
4	0.01	5.87500e-10
4	0.014	3.50000e-10
4	0.02	4.20000e-10
5	0.0001	1.71800e-11
5	0.0003	9.46000e-12
5	0.001	2.28000e-11
5	0.002	6.10000e-11
5	0.003	1.13600e-10
5	0.006	2.54000e-10
5	0.008	3.66000e-10
5	0.01	2.44000e-10
5	0.014	1.16400e-10
5	0.02	3.02000e-11
6	0.0001	3.71667e-12
6	0.0003	2.90000e-12
6	0.001	3.86667e-12
6	0.002	4.03333e-12
6	0.003	7.51667e-12
6	0.006	6.66667e-11
6	0.008	1.16167e-10
6	0.01	1.38000e-10
6	0.014	4.78333e-11
6	0.02	9.43333e-12
