# Units are Msun
# M_init	ga62	ga63	ga64	ga65	ga66	ga67	ga68	ga69	ga70	ga71	ga72	
8	0	0	0	0	0	0	0	0	0	0	0	
13	9.2555e-60	5.0969e-35	2.9960e-33	1.2764e-13	6.8042e-06	1.0424e-07	3.8411e-10	2.0267e-06	3.7774e-13	9.7724e-07	2.4332e-08	
15	1.0394e-59	4.4221e-36	3.0451e-28	1.0653e-13	5.1535e-06	9.0676e-08	4.7620e-10	5.1273e-06	1.6874e-12	3.3949e-06	2.7758e-07	
20	1.0899e-59	5.7073e-32	5.4801e-24	1.1401e-13	5.6127e-06	1.6980e-07	9.9749e-10	1.0532e-05	1.4141e-11	7.6278e-06	1.0284e-06	
25	1.3456e-59	9.3353e-33	7.5551e-27	1.4053e-13	5.9237e-06	1.7563e-07	1.0378e-09	1.6846e-05	8.3049e-12	1.1905e-05	3.3589e-07	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.3734e-08	0.0000e+00	9.3795e-09	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	6.2544e-08	0.0000e+00	4.2713e-08	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.2506e-07	0.0000e+00	8.6561e-08	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.6701e-07	0.0000e+00	1.1716e-07	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.9058e-07	0.0000e+00	2.0184e-07	0.0000e+00	
