# Units are Msun
# M_init	sc41	sc42	sc43	sc44	sc45	sc46	sc47	sc48	sc49	
8	0	0	0	0	0	0	0	0	0	
13	9.8406e-45	1.0036e-37	2.4467e-07	2.7187e-07	5.8551e-06	8.6621e-08	3.9089e-08	3.1215e-09	3.3528e-13	
15	9.3164e-44	3.7808e-38	2.4934e-08	3.4804e-09	1.7507e-06	1.6919e-07	5.3145e-08	6.8351e-09	4.1777e-12	
20	1.1941e-44	3.8405e-39	2.9910e-08	7.5200e-09	2.5228e-06	2.7754e-07	8.2382e-08	2.2621e-08	2.1061e-11	
25	1.3424e-45	2.1222e-39	4.1981e-08	8.4039e-09	3.9939e-06	4.5229e-07	9.6015e-08	1.2717e-08	4.5960e-12	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.9197e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.7423e-08	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.3705e-07	6.4508e-32	9.2848e-36	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.5517e-07	6.5282e-30	1.2179e-34	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.5747e-07	9.4522e-17	1.3140e-16	0.0000e+00	0.0000e+00	
