# Units are Msun
# M_init	ge64	ge65	ge66	ge67	ge68	ge69	ge70	ge71	ge72	ge73	ge74	ge75	ge76	ge77	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	1.4390e-43	5.7080e-44	1.3329e-06	6.8630e-15	6.9299e-07	1.9660e-08	3.6897e-06	3.6063e-07	2.8703e-06	8.0565e-07	3.9780e-06	2.8561e-10	6.0986e-08	1.4309e-10	
15	5.5660e-38	1.8017e-40	1.0099e-06	4.3913e-15	1.0987e-07	1.4019e-08	8.5716e-06	6.0536e-07	7.0827e-06	1.6018e-06	8.6799e-06	3.4928e-09	3.9825e-07	3.0974e-08	
20	3.2344e-32	1.2411e-35	1.1005e-06	6.7010e-15	9.8371e-08	2.6519e-08	1.7826e-05	1.1865e-06	1.5262e-05	3.1065e-06	1.8499e-05	1.4079e-08	1.5580e-06	3.0790e-07	
25	9.2454e-35	2.2961e-36	1.1617e-06	7.8754e-15	9.8122e-08	2.5769e-08	2.7155e-05	2.9774e-06	2.8807e-05	8.5296e-06	4.1928e-05	1.2281e-08	1.1685e-06	4.5081e-09	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.9680e-08	0.0000e+00	2.6750e-08	7.6123e-09	3.6218e-08	0.0000e+00	7.8023e-09	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.9620e-08	0.0000e+00	1.2182e-07	3.4667e-08	1.6493e-07	0.0000e+00	3.5530e-08	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7646e-07	6.5856e-33	2.2249e-07	6.2882e-08	3.0384e-07	0.0000e+00	6.1713e-08	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	2.3467e-07	2.5480e-31	2.8681e-07	8.0759e-08	3.9071e-07	0.0000e+00	7.6350e-08	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.1043e-07	1.1677e-15	5.1486e-07	1.4535e-07	7.0107e-07	0.0000e+00	1.4153e-07	0.0000e+00	
