# Units are Msun
# M_init	br75	br76	br77	br78	br79	br80	br81	br82	br83	
8	0	0	0	0	0	0	0	0	0	
13	4.7665e-15	1.5224e-12	4.2168e-11	1.9875e-16	1.1564e-08	5.3368e-14	1.5051e-08	5.4934e-11	4.7159e-11	
15	3.6945e-14	1.3852e-11	4.4698e-10	1.8092e-16	1.7683e-08	1.2650e-13	2.1492e-08	5.5612e-10	6.2316e-10	
20	7.4275e-14	3.3408e-11	7.4368e-10	1.5204e-15	2.7210e-08	4.6476e-13	3.9844e-08	1.1339e-09	5.1693e-10	
25	1.0322e-12	5.4716e-10	1.8734e-08	7.6195e-15	1.8862e-07	3.7867e-12	4.0736e-07	4.1925e-08	1.7912e-08	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.7618e-09	0.0000e+00	1.7571e-09	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.1521e-08	0.0000e+00	1.1491e-08	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.8406e-08	0.0000e+00	1.8359e-08	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.1033e-08	0.0000e+00	4.0925e-08	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.0608e-08	0.0000e+00	7.0290e-08	0.0000e+00	0.0000e+00	
