# Units are Msun
# M_init	ge64	ge65	ge66	ge67	ge68	ge69	ge70	ge71	ge72	ge73	ge74	ge75	ge76	ge77	
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13	3.8636e-31	1.0914e-33	1.3839e-06	5.9496e-15	7.8077e-09	4.6837e-10	1.6897e-07	4.9522e-09	1.4812e-07	3.8691e-08	1.7198e-07	6.8385e-12	2.0858e-08	8.2113e-13	
15	3.9857e-33	6.2277e-36	1.2706e-06	5.9072e-15	2.2151e-08	3.3120e-09	6.7448e-07	3.1652e-08	3.3479e-07	5.3737e-08	2.3257e-07	5.9258e-11	2.7083e-08	3.3414e-11	
20	1.1313e-31	3.4332e-33	1.2048e-06	5.0543e-15	3.5629e-08	6.3464e-09	1.3821e-06	1.2216e-07	8.4923e-07	2.3512e-07	7.0225e-07	3.0654e-10	3.3837e-08	9.4864e-12	
25	2.5364e-32	1.9566e-34	1.0219e-06	6.2038e-15	2.1171e-07	3.4763e-08	9.2800e-06	1.0380e-06	5.5216e-06	1.4999e-06	5.0483e-06	3.2439e-09	2.7553e-07	2.5887e-09	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.2679e-09	0.0000e+00	1.1238e-08	3.1981e-09	1.5216e-08	0.0000e+00	3.2779e-09	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	5.4067e-08	0.0000e+00	7.3491e-08	2.0914e-08	9.9503e-08	0.0000e+00	2.1436e-08	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	8.6381e-08	0.0000e+00	1.1741e-07	3.3413e-08	1.5897e-07	0.0000e+00	3.4247e-08	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.9256e-07	1.3110e-34	2.6174e-07	7.4483e-08	3.5438e-07	0.0000e+00	7.6342e-08	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.4512e-07	9.4387e-33	4.5985e-07	1.3063e-07	6.2109e-07	0.0000e+00	1.3104e-07	0.0000e+00	
