# Units are Msun
# M_init	Ca40	Ca41	Ca42	Ca43	Ca44	Ca45	Ca46	Ca47	Ca48	Ca49	
8	0	0	0	0	0	0	0	0	0	0	
13	7.8e-03	1.3e-05	3.9e-05	3.4e-06	2.0e-05	4.7e-07	1.9e-07	9.9e-09	1.5e-06	3.5e-17	
15	1.1e-02	1.8e-05	5.8e-05	5.1e-06	2.6e-05	1.2e-06	7.4e-07	1.2e-07	1.7e-06	8.3e-17	
20	2.4e-02	6.5e-05	2.7e-04	1.5e-05	5.1e-05	2.9e-06	9.1e-07	2.0e-08	2.4e-06	2.2e-19	
25	1.8e-02	4.0e-05	1.5e-04	1.9e-05	7.3e-05	2.6e-06	9.3e-07	3.4e-08	2.9e-06	8.1e-16	
30	2.2e-02	4.9e-05	1.8e-04	3.6e-05	1.3e-04	1.2e-05	3.5e-06	1.1e-07	3.6e-06	7.7e-19	
40	2.8e-02	8.7e-05	4.2e-04	5.2e-05	1.9e-04	1.8e-05	7.0e-06	7.4e-08	5.0e-06	5.7e-19	
60	2.7e-02	8.0e-05	2.7e-04	6.4e-05	2.3e-04	1.9e-05	6.6e-06	1.4e-07	7.6e-06	1.9e-18	
80	4.0e-02	1.1e-04	3.7e-04	7.5e-05	2.8e-04	1.9e-05	8.1e-06	2.2e-07	1.0e-05	2.2e-15	
120	4.1e-02	1.0e-04	3.9e-04	8.3e-05	3.5e-04	2.2e-05	1.0e-05	3.5e-07	1.6e-05	1.5e-17	
