# Units are Msun
# M_init	Co54	Co55	Co56	Co57	Co58	Co59	Co60	Co61	
8	0	0	0	0	0	0	0	0	
13	0.0e+00	7.8e-04	3.8e-06	1.5e-04	2.0e-06	1.5e-04	9.1e-06	5.1e-07	
15	0.0e+00	8.9e-04	4.1e-06	1.3e-04	3.7e-06	2.1e-04	1.4e-05	1.1e-06	
20	0.0e+00	1.0e-03	5.8e-06	1.4e-04	4.0e-06	5.5e-04	3.0e-05	5.8e-07	
25	0.0e+00	1.5e-03	7.5e-06	1.2e-04	5.1e-06	6.9e-04	4.8e-05	1.8e-06	
30	0.0e+00	1.2e-03	7.9e-06	1.5e-04	4.2e-06	1.1e-03	1.2e-04	1.2e-06	
40	0.0e+00	1.2e-03	7.1e-06	1.5e-04	4.4e-06	1.5e-03	1.3e-04	1.1e-06	
60	0.0e+00	1.9e-03	8.9e-06	9.3e-05	1.2e-05	1.7e-03	1.8e-04	2.4e-06	
80	0.0e+00	2.3e-03	1.2e-05	1.1e-04	1.9e-05	2.1e-03	1.7e-04	3.8e-06	
120	0.0e+00	2.5e-03	1.4e-05	1.2e-04	1.9e-05	2.3e-03	1.5e-04	2.5e-06	
