# Units are Msun
# M_init	Cr48	Cr49	Cr50	Cr51	Cr52	Cr53	Cr54	Cr55	
8	0	0	0	0	0	0	0	0	
13	9.4e-05	1.4e-08	9.3e-05	2.0e-05	1.6e-04	1.6e-05	1.0e-05	4.5e-15	
15	1.2e-04	1.8e-08	1.2e-04	2.5e-05	1.8e-04	1.9e-05	1.4e-05	1.1e-14	
20	1.1e-04	2.4e-08	2.3e-04	3.2e-05	2.4e-04	2.7e-05	2.9e-05	3.2e-17	
25	1.6e-04	3.5e-08	2.8e-04	4.6e-05	3.3e-04	3.1e-05	3.8e-05	1.0e-13	
30	1.4e-04	2.9e-08	3.1e-04	3.8e-05	3.7e-04	3.9e-05	5.9e-05	1.3e-16	
40	1.3e-04	2.7e-08	3.5e-04	4.0e-05	4.8e-04	5.3e-05	8.3e-05	3.1e-19	
60	2.2e-04	4.3e-08	3.2e-04	5.3e-05	7.4e-04	8.2e-05	1.1e-04	3.1e-16	
80	3.0e-04	5.9e-08	4.2e-04	7.1e-05	1.0e-03	1.1e-04	1.3e-04	3.1e-13	
120	2.8e-04	5.8e-08	4.9e-04	7.8e-05	1.6e-03	1.7e-04	1.5e-04	2.4e-15	
