# Units are Msun
# M_init	Nb91	Nb92	Nb93	Nb94	Nb95	Nb96	Nb97	
8	0	0	0	0	0	0	0	
13	3.8e-11	4.7e-12	1.8e-08	5.7e-12	4.5e-11	2.4e-12	3.1e-12	
15	5.6e-11	6.2e-12	1.9e-08	8.0e-12	3.8e-11	7.9e-13	8.2e-12	
20	2.0e-10	1.1e-11	2.5e-08	8.2e-12	4.1e-10	4.5e-11	2.0e-12	
25	2.3e-10	2.8e-11	3.2e-08	3.0e-11	5.1e-10	6.1e-11	5.8e-12	
30	1.9e-10	2.3e-11	3.6e-08	2.0e-11	1.0e-09	7.4e-11	1.5e-12	
40	3.0e-10	2.6e-11	5.0e-08	2.6e-11	2.4e-09	3.4e-10	7.4e-12	
60	2.8e-10	3.0e-11	7.8e-08	4.4e-11	9.1e-10	5.8e-11	2.0e-11	
80	3.7e-10	4.5e-11	1.0e-07	5.7e-11	6.9e-10	3.5e-11	1.1e-11	
120	3.5e-10	4.2e-11	1.9e-07	5.3e-11	7.3e-10	7.6e-11	1.3e-11	
