# Units are Msun
# M_init	S31	S32	S33	S34	S35	S36	S37	
8	0	0	0	0	0	0	0	
13	3.3e-18	5.4e-02	2.7e-04	1.9e-03	7.8e-07	1.6e-06	1.5e-18	
15	2.3e-23	7.8e-02	4.0e-04	2.7e-03	1.3e-06	2.6e-06	3.8e-18	
20	1.7e-30	1.5e-01	7.5e-04	4.0e-03	2.7e-06	5.3e-06	1.1e-20	
25	2.0e-18	1.4e-01	1.1e-03	7.7e-03	3.5e-06	5.1e-06	3.4e-17	
30	8.3e-27	1.5e-01	9.1e-04	4.2e-03	1.0e-05	1.2e-05	4.1e-20	
40	6.5e-36	2.0e-01	1.3e-03	7.0e-03	9.1e-06	1.4e-05	8.3e-22	
60	2.5e-23	2.0e-01	1.6e-03	7.7e-03	8.8e-06	1.4e-05	9.7e-20	
80	8.5e-24	3.0e-01	2.2e-03	1.1e-02	9.3e-06	1.5e-05	1.0e-16	
120	5.7e-25	3.1e-01	2.1e-03	1.1e-02	1.0e-05	2.0e-05	7.5e-19	
