# Units are Msun
# M_init	Se74	Se75	Se76	Se77	Se78	Se79	Se80	Se81	Se82	Se83	
8	0	0	0	0	0	0	0	0	0	0	
13	3.9e-08	2.3e-09	2.7e-07	1.3e-07	4.2e-07	2.7e-08	7.3e-07	9.9e-16	1.7e-07	1.2e-14	
15	6.5e-08	5.2e-09	4.1e-07	1.7e-07	5.4e-07	4.1e-08	8.5e-07	7.6e-16	1.9e-07	5.5e-14	
20	5.4e-08	1.0e-08	8.2e-07	5.2e-07	1.3e-06	4.1e-07	2.0e-06	1.7e-15	2.9e-07	2.9e-15	
25	2.9e-07	2.6e-08	2.5e-06	9.0e-07	2.8e-06	6.2e-07	3.4e-06	4.7e-14	8.7e-07	2.0e-14	
30	3.3e-07	2.7e-08	4.5e-06	2.6e-06	7.0e-06	3.2e-06	1.1e-05	6.8e-15	1.0e-06	9.6e-15	
40	1.3e-07	2.2e-08	7.1e-06	4.2e-06	1.1e-05	4.5e-06	1.4e-05	9.8e-14	8.8e-07	1.2e-14	
60	2.5e-07	2.8e-08	5.8e-06	2.8e-06	8.2e-06	2.6e-06	1.1e-05	7.4e-15	9.7e-07	2.4e-14	
80	2.9e-07	3.6e-08	6.3e-06	2.9e-06	8.7e-06	2.2e-06	1.1e-05	6.6e-14	1.3e-06	3.9e-14	
120	2.6e-07	3.0e-08	6.1e-06	3.2e-06	9.6e-06	2.3e-06	1.4e-05	3.5e-15	1.5e-06	1.5e-14	
