he4 	 2.300e-01 
he3 	 8.146e-08 
c12 	 8.433e-06 
n14 	 3.073e-06 
o16 	 2.668e-05 
c13 	 1.015e-07 
n15 	 1.213e-08 
o17 	 1.081e-08 
o18 	 6.027e-08 
f19 	 1.127e-09 
ne20 	 4.503e-06 
ne21 	 1.148e-08 
ne22 	 3.621e-07 
na23 	 9.287e-08 
mg24 	 1.432e-06 
mg25 	 1.882e-07 
mg26 	 2.158e-07 
al27 	 1.613e-07 
si28 	 1.816e-06 
si29 	 9.529e-08 
si30 	 6.542e-08 
p31 	 2.268e-08 
s32 	 1.101e-06 
s33 	 8.961e-09 
s34 	 5.190e-08 
s36 	 2.609e-10 
cl35 	 7.042e-09 
cl37 	 2.377e-09 
ar36 	 2.153e-07 
ar38 	 4.278e-08 
ar40 	 7.034e-11 
k39 	 9.648e-09 
k41 	 7.318e-10 
ca40 	 1.666e-07 
ca42 	 1.167e-09 
ca43 	 2.496e-10 
ca44 	 3.947e-09 
ca46 	 7.768e-12 
sc45 	 1.083e-10 
ti46 	 6.213e-10 
ti47 	 5.788e-10 
ti48 	 5.980e-09 
ti49 	 4.550e-10 
ti50 	 4.572e-10 
v51 	 1.048e-09 
cr50 	 2.065e-09 
cr52 	 4.139e-08 
cr53 	 4.784e-09 
cr54 	 1.212e-09 
mn55 	 3.696e-08 
fe54 	 1.983e-07 
fe56 	 3.251e-06 
fe57 	 7.941e-08 
fe58 	 1.028e-08 
co59 	 9.340e-09 
ni58 	 1.375e-07 
ni60 	 5.446e-08 
ni61 	 2.390e-09 
ni62 	 7.721e-09 
ni64 	 2.022e-09 
cu63 	 1.600e-09 
cu65 	 7.362e-10 
zn64 	 2.760e-09 
zn66 	 1.635e-09 
zn67 	 2.437e-10 
zn68 	 1.129e-09 
zn70 	 3.841e-11 
ga69 	 1.102e-10 
ga71 	 7.543e-11 
ge70 	 1.202e-10 
ge72 	 1.651e-10 
ge73 	 4.767e-11 
ge74 	 2.260e-10 
as75 	 3.463e-11 
se74 	 2.865e-12 
se76 	 2.995e-11 
se77 	 2.546e-11 
se78 	 8.066e-11 
se80 	 1.739e-10 
br79 	 3.324e-11 
br81 	 3.315e-11 
kr80 	 5.624e-12 
kr82 	 2.970e-11 
kr83 	 3.012e-11 
kr84 	 1.519e-10 
kr86 	 4.742e-11 
rb85 	 3.062e-11 
sr84 	 7.802e-13 
sr86 	 1.404e-11 
sr87 	 9.242e-12 
sr88 	 1.202e-10 
y89 	 2.906e-11 
zr90 	 3.716e-11 
zr91 	 8.194e-12 
zr92 	 1.269e-11 
zr94 	 1.309e-11 
nb93 	 4.567e-12 
mo92 	 2.447e-12 
mo94 	 1.561e-12 
mo95 	 2.713e-12 
mo96 	 2.870e-12 
mo97 	 1.665e-12 
mo98 	 3.720e-10 
