# Units are Msun
# M_init	cu63	cu65	
8	0	0	
13	1.3521e-04	9.2839e-05	
15	1.4042e-04	1.7125e-04	
20	1.9811e-04	3.7516e-04	
25	3.5407e-04	3.1692e-04	
30	6.0598e-04	4.4477e-04	
40	8.2641e-04	6.2522e-04	
60	1.0463e-03	9.0633e-04	
80	1.0735e-03	9.7233e-04	
120	1.1226e-03	1.1316e-03	
