# Units are Msun
# M_init	kr80	kr82	kr83	kr84	kr86	
8	0	0	0	0	0	
13	4.8664e-11	2.4992e-10	2.5056e-10	1.2498e-09	3.8695e-10	
15	4.9318e-11	2.5328e-10	2.5391e-10	1.2665e-09	3.9212e-10	
20	5.9238e-11	3.0414e-10	3.0477e-10	1.5202e-09	4.7064e-10	
25	3.5576e-12	1.8272e-11	1.8323e-11	9.1385e-11	2.8294e-11	
30	7.9068e-11	4.0611e-10	4.0722e-10	2.0311e-09	6.2884e-10	
40	4.4922e-10	2.2954e-09	2.2806e-09	1.1375e-08	3.5195e-09	
60	6.0104e-10	3.0539e-09	3.0143e-09	1.5031e-08	4.6444e-09	
80	8.2200e-10	4.1045e-09	3.9777e-09	1.9825e-08	6.1017e-09	
120	1.5838e-09	7.0618e-09	6.2069e-09	3.0736e-08	9.1961e-09	
