1	0.0028	-1.38570e-14
1	0.007	-3.63139e-10
1	0.014	-7.11715e-10
1	0.03	-1.54908e-09
1.25	0.0028	5.67407e-10
1.25	0.007	-3.27413e-10
1.25	0.014	-6.41522e-10
1.25	0.03	-1.40857e-09
1.5	0.0028	9.99140e-10
1.5	0.007	1.76753e-10
1.5	0.014	-5.97507e-10
1.5	0.03	-1.31490e-09
1.75	0.0028	4.10897e-09
1.75	0.007	3.63724e-09
1.75	0.014	-5.65276e-10
1.75	0.03	-1.24878e-09
2.25	0.0028	8.54769e-09
2.25	0.007	1.13400e-08
2.25	0.014	4.19782e-09
2.25	0.03	-1.16033e-09
2.5	0.0028	1.12618e-08
2.5	0.007	1.28575e-08
2.5	0.014	5.24808e-09
2.5	0.03	-1.07622e-09
2.75	0.0028	1.07075e-08
2.75	0.007	1.17626e-08
2.75	0.014	5.38204e-09
2.75	0.03	1.89237e-10
3	0.0028	5.64750e-09
3	0.007	7.96750e-09
3	0.014	-1.96767e-10
3	0.03	1.34424e-09
3.25	0.0028	4.58582e-09
3.25	0.007	6.55951e-09
3.25	0.014	2.92342e-09
3.25	0.03	3.09592e-10
3.5	0.0028	4.37126e-09
3.5	0.007	6.50740e-09
3.5	0.014	2.37680e-09
3.5	0.03	3.24091e-10
3.75	0.0028	4.19611e-10
3.75	0.007	6.28763e-09
3.75	0.014	2.08987e-09
3.75	0.03	1.15868e-10
4	0.0028	4.26240e-10
4	0.007	1.15800e-09
4	0.014	2.31637e-10
4	0.03	-1.01745e-10
4.5	0.0028	-4.87191e-13
4.5	0.007	-2.23122e-10
4.5	0.014	-4.43287e-10
4.5	0.03	-9.79824e-10
5	0.0028	1.11559e-11
5	0.007	-2.17078e-10
5	0.014	-4.32706e-10
5	0.03	-9.97157e-10
5.5	0.0028	-1.49830e-13
5.5	0.007	-2.12562e-10
5.5	0.014	-4.23715e-10
5.5	0.03	-9.79810e-10
6	0.0028	-4.71475e-14
6	0.007	-2.09080e-10
6	0.014	-4.15307e-10
6	0.03	-9.65214e-10
7	0.0028	1.55717e-13
7	0.007	-2.04200e-10
7	0.014	-4.03409e-10
7	0.03	-9.44290e-10
