1	0.0028	2.23245e-08
1	0.007	-1.65262e-05
1	0.014	-3.18683e-05
1	0.03	-7.02557e-05
1.25	0.0028	1.76581e-07
1.25	0.007	-1.35989e-05
1.25	0.014	-2.61155e-05
1.25	0.03	-5.87387e-05
1.5	0.0028	3.81843e-07
1.5	0.007	-1.15817e-05
1.5	0.014	-2.25075e-05
1.5	0.03	-5.10606e-05
1.75	0.0028	6.01691e-07
1.75	0.007	-9.59971e-06
1.75	0.014	-1.98613e-05
1.75	0.03	-4.56411e-05
2.25	0.0028	1.30640e-06
2.25	0.007	-6.12338e-06
2.25	0.014	-1.41554e-05
2.25	0.03	-3.83886e-05
2.5	0.0028	2.03318e-06
2.5	0.007	-4.69180e-06
2.5	0.014	-1.18492e-05
2.5	0.03	-3.59850e-05
2.75	0.0028	3.73149e-06
2.75	0.007	-3.27476e-06
2.75	0.014	-9.59891e-06
2.75	0.03	-3.28533e-05
3	0.0028	4.38933e-06
3	0.007	-1.70647e-06
3	0.014	-7.30333e-06
3	0.03	-2.92932e-05
3.25	0.0028	3.56566e-06
3.25	0.007	1.20646e-07
3.25	0.014	-5.78431e-06
3.25	0.03	-2.51267e-05
3.5	0.0028	2.45441e-06
3.5	0.007	1.71514e-06
3.5	0.014	-4.34800e-06
3.5	0.03	-2.18417e-05
3.75	0.0028	1.87467e-06
3.75	0.007	1.52227e-06
3.75	0.014	-2.46507e-06
3.75	0.03	-2.00318e-05
4	0.0028	1.66878e-06
4	0.007	3.44000e-07
4	0.014	-1.00150e-06
4	0.03	-2.09583e-05
4.5	0.0028	1.66316e-06
4.5	0.007	5.35867e-06
4.5	0.014	9.93556e-07
4.5	0.03	-2.15832e-05
5	0.0028	1.10313e-05
5	0.007	6.48940e-06
5	0.014	2.87520e-06
5	0.03	-1.78360e-05
5.5	0.0028	3.62975e-06
5.5	0.007	7.46382e-06
5.5	0.014	4.54455e-06
5.5	0.03	-1.60291e-05
6	0.0028	5.29868e-06
6	0.007	6.73017e-06
6	0.014	5.08500e-06
6	0.03	-1.46869e-05
7	0.0028	9.44304e-06
7	0.007	6.06286e-06
7	0.014	3.49086e-06
7	0.03	-1.40037e-05
