1	0.0028	-1.93803e-14
1	0.007	-8.35400e-12
1	0.014	-1.76370e-11
1	0.03	-9.77460e-11
1.25	0.0028	3.67949e-10
1.25	0.007	-1.05112e-11
1.25	0.014	-2.18872e-11
1.25	0.03	-1.20777e-10
1.5	0.0028	6.34129e-10
1.5	0.007	2.81444e-10
1.5	0.014	-2.45527e-11
1.5	0.03	-1.36135e-10
1.75	0.0028	2.86044e-09
1.75	0.007	2.41478e-09
1.75	0.014	-2.64971e-11
1.75	0.03	-1.46976e-10
2.25	0.0028	6.55249e-09
2.25	0.007	7.38792e-09
2.25	0.014	2.72733e-09
2.25	0.03	-1.61013e-10
2.5	0.0028	9.00996e-09
2.5	0.007	8.62979e-09
2.5	0.014	3.42899e-09
2.5	0.03	-1.33755e-10
2.75	0.0028	8.51680e-09
2.75	0.007	8.23727e-09
2.75	0.014	3.63694e-09
2.75	0.03	5.63402e-10
3	0.0028	4.78400e-09
3	0.007	5.89639e-09
3	0.014	1.17820e-10
3	0.03	1.22761e-09
3.25	0.0028	3.65951e-09
3.25	0.007	4.86898e-09
3.25	0.014	2.13833e-09
3.25	0.03	6.39869e-10
3.5	0.0028	3.40866e-09
3.5	0.007	5.16179e-09
3.5	0.014	1.87631e-09
3.5	0.03	6.64947e-10
3.75	0.0028	3.43157e-10
3.75	0.007	5.05451e-09
3.75	0.014	1.78534e-09
3.75	0.03	5.56089e-10
4	0.0028	3.43722e-10
4	0.007	1.11899e-09
4	0.014	4.20662e-10
4	0.03	4.22294e-10
4.5	0.0028	-1.57754e-12
4.5	0.007	-2.57578e-11
4.5	0.014	-4.27578e-11
4.5	0.03	-1.63213e-10
5	0.0028	5.20052e-12
5	0.007	-2.50060e-11
5	0.014	-4.47900e-11
5	0.03	-1.93947e-10
5.5	0.0028	-1.29704e-13
5.5	0.007	-2.32491e-11
5.5	0.014	-4.50909e-11
5.5	0.03	-1.97294e-10
6	0.0028	5.19713e-13
6	0.007	-1.99250e-11
6	0.014	-4.25783e-11
6	0.03	-1.99052e-10
7	0.0028	1.38316e-12
7	0.007	-1.60971e-11
7	0.014	-3.67271e-11
7	0.03	-1.94294e-10
