1	0.0028	-3.12757e-08
1	0.007	1.03820e-05
1	0.014	2.18490e-05
1	0.03	2.50600e-06
1.25	0.0028	4.23315e-07
1.25	0.007	1.31096e-05
1.25	0.014	2.72008e-05
1.25	0.03	3.17143e-06
1.5	0.0028	5.13644e-07
1.5	0.007	1.49007e-05
1.5	0.014	3.05553e-05
1.5	0.03	3.60571e-06
1.75	0.0028	4.61112e-06
1.75	0.007	1.81703e-05
1.75	0.014	3.30063e-05
1.75	0.03	3.91184e-06
2.25	0.0028	1.70417e-05
2.25	0.007	2.53578e-05
2.25	0.014	4.04844e-05
2.25	0.03	4.64889e-06
2.5	0.0028	2.58665e-05
2.5	0.007	3.07392e-05
2.5	0.014	4.45016e-05
2.5	0.03	4.42457e-06
2.75	0.0028	3.95902e-05
2.75	0.007	3.83353e-05
2.75	0.014	4.88851e-05
2.75	0.03	5.70649e-06
3	0.0028	3.60073e-05
3	0.007	3.65540e-05
3	0.014	4.32213e-05
3	0.03	9.58571e-06
3.25	0.0028	4.79025e-05
3.25	0.007	4.36043e-05
3.25	0.014	5.40148e-05
3.25	0.03	1.23327e-05
3.5	0.0028	6.58629e-05
3.5	0.007	5.92137e-05
3.5	0.014	5.95257e-05
3.5	0.03	2.16620e-05
3.75	0.0028	2.06782e-05
3.75	0.007	6.94389e-05
3.75	0.014	7.07163e-05
3.75	0.03	2.85524e-05
4	0.0028	1.63720e-05
4	0.007	4.25967e-05
4	0.014	5.79295e-05
4	0.03	2.65157e-05
4.5	0.0028	1.52198e-05
4.5	0.007	1.10422e-04
4.5	0.014	7.31471e-05
4.5	0.03	1.14768e-05
5	0.0028	9.90064e-05
5	0.007	1.08523e-04
5	0.014	7.99728e-05
5	0.03	1.93743e-05
5.5	0.0028	4.96505e-06
5.5	0.007	7.99296e-05
5.5	0.014	8.26218e-05
5.5	0.03	2.17631e-05
6	0.0028	1.01575e-06
6	0.007	4.54797e-05
6	0.014	7.83693e-05
6	0.03	2.58031e-05
7	0.0028	-1.10433e-05
7	0.007	2.94514e-05
7	0.014	6.20009e-05
7	0.03	2.43888e-05
