1	0.0028	-1.94202e-15
1	0.007	-3.64400e-13
1	0.014	-7.71400e-13
1	0.03	-7.61340e-12
1.25	0.0028	1.03468e-10
1.25	0.007	-4.57280e-13
1.25	0.014	-9.55280e-13
1.25	0.03	-9.40446e-12
1.5	0.0028	1.76761e-10
1.5	0.007	7.88120e-11
1.5	0.014	-1.07047e-12
1.5	0.03	-1.05981e-11
1.75	0.0028	7.99680e-10
1.75	0.007	6.54069e-10
1.75	0.014	-1.15543e-12
1.75	0.03	-1.14408e-11
2.25	0.0028	1.78283e-09
2.25	0.007	1.98750e-09
2.25	0.014	7.07591e-10
2.25	0.03	-1.25267e-11
2.5	0.0028	2.34317e-09
2.5	0.007	2.28878e-09
2.5	0.014	8.95844e-10
2.5	0.03	-5.52594e-12
2.75	0.0028	2.06395e-09
2.75	0.007	2.14664e-09
2.75	0.014	9.50916e-10
2.75	0.03	1.66509e-10
3	0.0028	1.15697e-09
3	0.007	1.50624e-09
3	0.014	3.04717e-11
3	0.03	3.38109e-10
3.25	0.0028	9.46117e-10
3.25	0.007	1.14442e-09
3.25	0.014	5.41203e-10
3.25	0.03	1.91008e-10
3.5	0.0028	9.22686e-10
3.5	0.007	1.15926e-09
3.5	0.014	4.70566e-10
3.5	0.03	1.95607e-10
3.75	0.0028	8.93989e-11
3.75	0.007	1.19851e-09
3.75	0.014	4.27011e-10
3.75	0.03	1.67322e-10
4	0.0028	9.10715e-11
4	0.007	2.85995e-10
4	0.014	1.00776e-10
4	0.03	1.30414e-10
4.5	0.0028	1.55622e-13
4.5	0.007	6.64444e-14
4.5	0.014	3.73333e-14
4.5	0.03	-7.97232e-12
5	0.0028	2.14978e-12
5	0.007	6.00000e-16
5	0.014	-6.88000e-14
5	0.03	-1.28096e-11
5.5	0.0028	-8.07978e-14
5.5	0.007	-3.57818e-13
5.5	0.014	-3.24727e-13
5.5	0.03	-1.30939e-11
6	0.0028	-1.88455e-13
6	0.007	-8.72500e-13
6	0.014	-9.71667e-13
6	0.03	-1.38045e-11
7	0.0028	-3.10034e-13
7	0.007	-1.39843e-12
7	0.014	-2.07714e-12
7	0.03	-1.61404e-11
