1	0.0028	7.54703e-03
1	0.007	-2.45330e-02
1	0.014	-1.45903e-01
1	0.03	-4.41871e-01
1.25	0.0028	1.30542e-02
1.25	0.007	5.34760e-03
1.25	0.014	-1.14822e-01
1.25	0.03	-4.08921e-01
1.5	0.0028	1.59292e-02
1.5	0.007	2.26033e-02
1.5	0.014	-9.79653e-02
1.5	0.03	-3.90128e-01
1.75	0.0028	1.89683e-02
1.75	0.007	3.78117e-02
1.75	0.014	-8.67829e-02
1.75	0.03	-3.77806e-01
2.25	0.0028	2.94128e-02
2.25	0.007	6.69820e-02
2.25	0.014	-6.23231e-02
2.25	0.03	-3.62099e-01
2.5	0.0028	3.46056e-02
2.5	0.007	8.16816e-02
2.5	0.014	-4.99980e-02
2.5	0.03	-3.54148e-01
2.75	0.0028	3.22300e-02
2.75	0.007	9.24264e-02
2.75	0.014	-3.85487e-02
2.75	0.03	-3.43984e-01
3	0.0028	2.48326e-02
3	0.007	9.73423e-02
3	0.014	-2.89543e-02
3	0.03	-3.33987e-01
3.25	0.0028	1.84571e-02
3.25	0.007	9.55017e-02
3.25	0.014	-2.29197e-02
3.25	0.03	-3.23814e-01
3.5	0.0028	1.84824e-02
3.5	0.007	9.07871e-02
3.5	0.014	-2.35237e-02
3.5	0.03	-3.15827e-01
3.75	0.0028	2.35036e-02
3.75	0.007	8.77129e-02
3.75	0.014	-2.45232e-02
3.75	0.03	-3.13574e-01
4	0.0028	3.27477e-02
4	0.007	8.68645e-02
4	0.014	-2.88510e-02
4	0.03	-3.16249e-01
4.5	0.0028	4.82249e-02
4.5	0.007	1.15699e-01
4.5	0.014	-1.84267e-02
4.5	0.03	-3.19417e-01
5	0.0028	7.89612e-02
5	0.007	1.34352e-01
5	0.014	-1.45200e-03
5	0.03	-3.00502e-01
5.5	0.0028	7.06309e-02
5.5	0.007	1.46741e-01
5.5	0.014	1.24818e-02
5.5	0.03	-2.86620e-01
6	0.0028	7.76477e-02
6	0.007	1.55582e-01
6	0.014	2.43267e-02
6	0.03	-2.74689e-01
7	0.0028	9.15531e-02
7	0.007	1.65106e-01
7	0.014	3.91100e-02
7	0.03	-2.55734e-01
