1	0.0028	-3.24518e-13
1	0.007	1.52424e-09
1	0.014	3.21027e-09
1	0.03	6.09995e-09
1.25	0.0028	1.23666e-07
1.25	0.007	1.92230e-09
1.25	0.014	3.99228e-09
1.25	0.03	7.54418e-09
1.5	0.0028	1.65521e-07
1.5	0.007	2.07432e-08
1.5	0.014	4.48267e-09
1.5	0.03	8.50707e-09
1.75	0.0028	5.87343e-07
1.75	0.007	1.55077e-07
1.75	0.014	4.84186e-09
1.75	0.03	9.18664e-09
2.25	0.0028	1.03918e-06
2.25	0.007	4.12768e-07
2.25	0.014	1.52226e-07
2.25	0.03	1.00997e-08
2.5	0.0028	9.07212e-07
2.5	0.007	4.51526e-07
2.5	0.014	1.82797e-07
2.5	0.03	1.12651e-08
2.75	0.0028	8.05811e-07
2.75	0.007	4.08101e-07
2.75	0.014	1.67148e-07
2.75	0.03	3.48786e-08
3	0.0028	5.54043e-07
3	0.007	2.18912e-07
3	0.014	7.14121e-09
3	0.03	5.46339e-08
3.25	0.0028	5.43698e-07
3.25	0.007	1.69021e-07
3.25	0.014	7.92648e-08
3.25	0.03	3.16117e-08
3.5	0.0028	6.20474e-07
3.5	0.007	1.92526e-07
3.5	0.014	7.11875e-08
3.5	0.03	3.06950e-08
3.75	0.0028	1.09247e-07
3.75	0.007	2.49158e-07
3.75	0.014	6.96880e-08
3.75	0.03	2.64116e-08
4	0.0028	1.18345e-07
4	0.007	6.41129e-08
4	0.014	1.16855e-08
4	0.03	2.27001e-08
4.5	0.0028	5.50078e-11
4.5	0.007	3.42709e-09
4.5	0.014	6.42743e-09
4.5	0.03	1.20647e-08
5	0.0028	2.87184e-10
5	0.007	3.47654e-09
5	0.014	6.58436e-09
5	0.03	1.18936e-08
5.5	0.0028	3.25851e-11
5.5	0.007	3.45706e-09
5.5	0.014	6.69536e-09
5.5	0.03	1.20881e-08
6	0.0028	2.30138e-11
6	0.007	3.38965e-09
6	0.014	6.75570e-09
6	0.03	1.22533e-08
7	0.0028	1.29770e-11
7	0.007	3.35824e-09
7	0.014	6.78547e-09
7	0.03	1.24481e-08
