1	0.0028	-1.71752e-13
1	0.007	-1.69690e-10
1	0.014	-3.57800e-10
1	0.03	-1.30904e-09
1.25	0.0028	3.87312e-09
1.25	0.007	-2.13768e-10
1.25	0.014	-4.44504e-10
1.25	0.03	-1.61793e-09
1.5	0.0028	5.79887e-09
1.5	0.007	2.95899e-09
1.5	0.014	-4.98847e-10
1.5	0.03	-1.82389e-09
1.75	0.0028	2.29103e-08
1.75	0.007	3.41241e-08
1.75	0.014	-5.38651e-10
1.75	0.03	-1.96925e-09
2.25	0.0028	5.52538e-08
2.25	0.007	1.06754e-07
2.25	0.014	1.05492e-07
2.25	0.03	-2.15929e-09
2.5	0.0028	7.59112e-08
2.5	0.007	1.43864e-07
2.5	0.014	1.36787e-07
2.5	0.03	-2.06857e-12
2.75	0.0028	7.77869e-08
2.75	0.007	1.81054e-07
2.75	0.014	1.59447e-07
2.75	0.03	3.11274e-08
3	0.0028	3.47677e-08
3	0.007	1.14443e-07
3	0.014	1.12156e-08
3	0.03	6.77379e-08
3.25	0.0028	2.46704e-08
3.25	0.007	1.18200e-07
3.25	0.014	1.30040e-07
3.25	0.03	5.88021e-08
3.5	0.0028	2.45485e-08
3.5	0.007	1.05230e-07
3.5	0.014	1.14786e-07
3.5	0.03	6.15130e-08
3.75	0.0028	2.48377e-09
3.75	0.007	8.28331e-08
3.75	0.014	1.15392e-07
3.75	0.03	5.70865e-08
4	0.0028	2.70077e-09
4	0.007	8.88839e-09
4	0.014	1.74549e-08
4	0.03	4.30275e-08
4.5	0.0028	4.82233e-11
4.5	0.007	-9.22556e-11
4.5	0.014	-6.02933e-10
4.5	0.03	4.46534e-09
5	0.0028	1.59485e-09
5	0.007	-8.00900e-11
5	0.014	-6.03020e-10
5	0.03	-2.46109e-09
5.5	0.0028	2.80602e-11
5.5	0.007	-1.52391e-10
5.5	0.014	-6.14764e-10
5.5	0.03	-2.49370e-09
6	0.0028	2.14890e-11
6	0.007	-2.75250e-10
6	0.014	-6.27667e-10
6	0.03	-2.52085e-09
7	0.0028	2.73890e-11
7	0.007	-3.19014e-10
7	0.014	-6.82786e-10
7	0.03	-2.56701e-09
