1	0.0028	-2.74813e-08
1	0.007	1.86690e-05
1	0.014	3.92730e-05
1	0.03	3.22000e-06
1.25	0.0028	-1.67719e-07
1.25	0.007	2.35704e-05
1.25	0.014	4.88912e-05
1.25	0.03	4.09714e-06
1.5	0.0028	-2.20045e-07
1.5	0.007	2.66933e-05
1.5	0.014	5.49267e-05
1.5	0.03	4.69524e-06
1.75	0.0028	-6.16371e-07
1.75	0.007	2.87726e-05
1.75	0.014	5.93486e-05
1.75	0.03	5.11347e-06
2.25	0.0028	-1.34084e-06
2.25	0.007	3.17933e-05
2.25	0.014	6.45378e-05
2.25	0.03	6.23556e-06
2.5	0.0028	-1.76197e-06
2.5	0.007	3.25600e-05
2.5	0.014	6.65280e-05
2.5	0.03	5.77486e-06
2.75	0.0028	-2.15942e-06
2.75	0.007	3.28455e-05
2.75	0.014	6.78836e-05
2.75	0.03	4.73610e-06
3	0.0028	-2.26243e-06
3	0.007	3.43133e-05
3	0.014	7.23667e-05
3	0.03	2.54190e-06
3.25	0.0028	-2.92914e-06
3.25	0.007	3.42308e-05
3.25	0.014	7.10831e-05
3.25	0.03	2.81758e-06
3.5	0.0028	-3.42531e-06
3.5	0.007	3.31743e-05
3.5	0.014	7.17343e-05
3.5	0.03	1.14449e-06
3.75	0.0028	-1.85883e-06
3.75	0.007	3.24427e-05
3.75	0.014	7.13013e-05
3.75	0.03	8.60571e-07
4	0.0028	-1.55585e-06
4	0.007	3.48088e-05
4	0.014	7.35925e-05
4	0.03	1.83107e-06
4.5	0.0028	-1.50460e-06
4.5	0.007	2.97656e-05
4.5	0.014	7.29022e-05
4.5	0.03	6.09524e-06
5	0.0028	-5.72300e-06
5	0.007	3.05030e-05
5	0.014	7.35160e-05
5	0.03	5.08143e-06
5.5	0.0028	-8.93435e-07
5.5	0.007	3.30500e-05
5.5	0.014	7.42091e-05
5.5	0.03	5.21558e-06
6	0.0028	-6.43970e-07
6	0.007	3.62517e-05
6	0.014	7.53950e-05
6	0.03	4.58214e-06
7	0.0028	-4.10530e-07
7	0.007	3.86414e-05
7	0.014	7.85443e-05
7	0.03	4.61531e-06
