1	0.0028	-7.67419e-03
1	0.007	2.82836e-01
1	0.014	2.86990e-01
1	0.03	2.79712e-01
1.25	0.0028	-1.42713e-02
1.25	0.007	3.55641e-01
1.25	0.014	3.56050e-01
1.25	0.03	3.45395e-01
1.5	0.0028	-1.82662e-02
1.5	0.007	4.04658e-01
1.5	0.014	4.02000e-01
1.5	0.03	3.92369e-01
1.75	0.0028	-2.34546e-02
1.75	0.007	4.41288e-01
1.75	0.014	4.36810e-01
1.75	0.03	4.26452e-01
2.25	0.0028	-3.93101e-02
2.25	0.007	4.96562e-01
2.25	0.014	4.82874e-01
2.25	0.03	4.72690e-01
2.5	0.0028	-4.62764e-02
2.5	0.007	5.07417e-01
2.5	0.014	4.97338e-01
2.5	0.03	4.84364e-01
2.75	0.0028	-4.34920e-02
2.75	0.007	5.14659e-01
2.75	0.014	5.06860e-01
2.75	0.03	4.94308e-01
3	0.0028	-3.40683e-02
3	0.007	5.23907e-01
3	0.014	5.13501e-01
3	0.03	4.99564e-01
3.25	0.0028	-2.53595e-02
3.25	0.007	5.35425e-01
3.25	0.014	5.19846e-01
3.25	0.03	5.01671e-01
3.5	0.0028	-2.43065e-02
3.5	0.007	5.46409e-01
3.5	0.014	5.30343e-01
3.5	0.03	5.03270e-01
3.75	0.0028	-2.89811e-02
3.75	0.007	5.55800e-01
3.75	0.014	5.36418e-01
3.75	0.03	5.09977e-01
4	0.0028	-3.77287e-02
4	0.007	5.59500e-01
4	0.014	5.43277e-01
4	0.03	5.19835e-01
4.5	0.0028	-5.35727e-02
4.5	0.007	5.43168e-01
4.5	0.014	5.43712e-01
4.5	0.03	5.30634e-01
5	0.0028	-9.05630e-02
5	0.007	5.40473e-01
5	0.014	5.41674e-01
5	0.03	5.25734e-01
5.5	0.0028	-7.42715e-02
5.5	0.007	5.41279e-01
5.5	0.014	5.39940e-01
5.5	0.03	5.23742e-01
6	0.0028	-8.03930e-02
6	0.007	5.43532e-01
6	0.014	5.39109e-01
6	0.03	5.21286e-01
7	0.0028	-9.31523e-02
7	0.007	5.47597e-01
7	0.014	5.40458e-01
7	0.03	5.16263e-01
