# Units are Msun
# M_init	br75	br76	br77	br78	br79	br80	br81	br82	br83	
8	0	0	0	0	0	0	0	0	0	
13	4.1564e-14	8.1110e-13	4.6869e-10	2.1736e-18	1.9557e-07	9.9672e-13	3.1066e-07	7.8033e-11	2.1823e-13	
15	1.8824e-13	6.8708e-12	2.3713e-09	3.0933e-18	1.5652e-07	1.4939e-12	3.5251e-07	1.0851e-10	1.8419e-12	
20	1.2968e-14	3.2665e-13	3.8204e-10	2.4300e-17	7.7389e-07	3.2322e-13	1.3507e-06	2.6457e-08	1.6538e-07	
25	4.8133e-13	3.4720e-10	2.3697e-08	1.4806e-15	1.7367e-06	1.4387e-12	8.7263e-06	6.9977e-07	3.6183e-07	
30	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.4350e-08	0.0000e+00	1.4325e-08	0.0000e+00	0.0000e+00	
40	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	1.9605e-08	0.0000e+00	1.9580e-08	0.0000e+00	0.0000e+00	
60	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	3.1177e-08	0.0000e+00	3.2218e-08	0.0000e+00	0.0000e+00	
80	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	4.5970e-08	0.0000e+00	4.8071e-08	0.0000e+00	0.0000e+00	
120	0.0000e+00	0.0000e+00	0.0000e+00	0.0000e+00	7.7122e-08	0.0000e+00	7.9657e-08	0.0000e+00	0.0000e+00	
